tipo_doc;ano_doc;numero_doc;numero_termo;nome_responsavel;data_doc;data_pub;data_email_ar;dilacao;dilacao_dias;sei_doc;observacoes
Relatório de Inconsistências;2024;81;TCV/064/2012/SMPP/FUMCAD;Lucas Castelani;01/04/2024;02/04/2024;02/04/2024;false;0;;
Relatório de Inconsistências;2024;82;TCV/015/2017/SMDHC/FUMCAD;Reinaldo Alexandro;02/04/2024;03/04/2024;03/04/2024;false;0;;
Parecer de Encerramento;2024;62;TCV/090/2014/SMDHC/FUMCAD;Leticia Lourenço;02/04/2024;02/04/2024;02/04/2024;false;0;;
Relatório de Inconsistências;2024;83;TCV/095/2013/SMDHC/FUMCAD;Reinaldo Alexandro;15/04/2024;17/04/2024;17/04/2024;false;0;;
Parecer de Encerramento;2024;63;TCV/106/2010/SMPP/FUMCAD;Lucas Castelani;02/04/2024;03/04/2024;03/04/2024;false;0;;
Relatório de Inconsistências;2024;32;TFM/167/2023/SMDHC/CPPSR;Maira Mihara;08/04/2024;10/04/2024;10/04/2024;false;0;100986090;
Parecer de Encerramento;2024;64;TCV/115/2016/SMDHC/FUMCAD;Reinaldo Alexandro;03/04/2024;04/04/2024;;false;0;;
Parecer de Encerramento;2024;65;TCV/062/2013/SMDHC/FUMCAD;Lucas Castelani;03/04/2024;04/04/2024;04/04/2024;false;0;;
Parecer de Encerramento;2024;66;TCV/126/2016/SMDHC/FUMCAD;Reinaldo Alexandro;03/04/2024;04/04/2024;04/04/2024;false;0;;(Pri) 20/09/2024 liguei em 3 tel diferentes e da Impossível receber chamadas
Parecer de Encerramento;2024;67;TCV/001/2016/SMDHC/FUMCAD;Carla Cintia;04/04/2024;08/04/2024;;false;0;;
Parecer de Encerramento;2024;68;TCV/208/2011/SMPP/FUMCAD;Reinaldo Alexandro;05/04/2024;08/04/2024;;false;0;;
Relatório de Inconsistências;2024;84;TCV/024/2013/SMDHC/FUMCAD;Lucas Castelani;05/04/2024;08/04/2024;14/06/2024;false;0;;
Relatório de Devolução;2024;2;TCV/061/2011/SMPP/FUMCAD;Leticia Lourenço;05/04/2024;08/04/2024;09/04/2024;false;0;;
Relatório de Inconsistências;2024;85;TCV/120/2009/SMPP/FUMCAD;Leticia Lourenço;05/04/2024;08/04/2024;09/04/2024;false;0;;
Parecer de Encerramento;2024;69;TCV/085/2016/SMDHC/FUMCAD;Lucas Castelani;08/04/2024;10/04/2024;10/04/2024;false;0;;
Relatório de Inconsistências;2024;86;TCV/020/2013/SMDHC/FUMCAD;Carla Cintia;08/04/2024;15/04/2024;15/04/2024;false;0;;
Relatório de Inconsistências;2024;87;TCV/030/2015/SMDHC/FUMCAD;Leticia Lourenço;08/04/2024;10/04/2024;10/04/2024;false;0;;
Parecer de Encerramento;2024;70;TCV/123/2015/SMDHC/FUMCAD;Reinaldo Alexandro;09/04/2024;10/04/2024;10/04/2024;false;0;;
Parecer de Encerramento;2024;71;TCV/085/2012/SMPP/FUMCAD;Reinaldo Alexandro;09/04/2024;10/04/2024;10/04/2024;false;0;;
Parecer de Encerramento;2024;72;TCV/031/2013/SMDHC/FUMCAD;Reinaldo Alexandro;09/04/2024;10/04/2024;10/04/2024;false;0;;
Parecer de Encerramento;2024;73;TCV/070/2014/SMDHC/FUMCAD;Lucas Castelani;09/04/2024;10/04/2024;10/04/2024;false;0;;
Relatório de Inconsistências;2024;88;TCV/106/2011/SMPP/FUMCAD;Leticia Lourenço;09/04/2024;10/04/2024;10/04/2024;false;0;;
Parecer de Encerramento;2024;74;TCV/070/2012/SMPP/FUMCAD;Carla Cintia;10/04/2024;10/04/2024;;false;0;;
Relatório de Devolução;2024;3;TCV/063/2015/SMDHC/FUMCAD;Leticia Lourenço;10/04/2024;11/04/2024;11/04/2024;false;0;;
Parecer de Encerramento;2024;75;TCV/063/2011/SMPP/FUMCAD;Carla Cintia;12/04/2024;15/04/2024;15/04/2024;false;0;;
Parecer de Encerramento;2024;76;TCV/082/2014/SMDHC/FUMCAD;Reinaldo Alexandro;11/04/2024;15/04/2024;15/04/2024;false;0;;
Parecer de Encerramento;2024;77;TCV/063/2011/SMPP/FUMCAD;Carla Cintia;12/04/2024;15/04/2024;15/04/2024;false;0;;
Parecer de Encerramento;2024;78;TCV/007/2017/SMDHC/FUMCAD;Reinaldo Alexandro;11/04/2024;15/04/2024;15/04/2024;false;0;;
Relatório de Inconsistências;2024;89;TCV/086/2015/SMDHC/FUMCAD;Lucas Castelani;10/04/2024;11/04/2024;11/04/2024;false;0;;
Relatório de Inconsistências;2024;90;TCV/026/2016/SMDHC/FUMCAD;Carla Cintia;12/04/2024;15/04/2024;15/04/2024;false;0;;
Relatório de Inconsistências;2024;91;TCV/023/2014/SMDHC/FUMCAD;Leticia Lourenço;11/04/2024;15/04/2024;15/04/2024;false;0;;
Parecer de Encerramento;2024;79;TCV/056/2011/SMPP/FUMCAD;Carla Cintia;12/04/2024;15/04/2024;15/04/2024;false;0;;
Parecer de Encerramento;2024;80;TCV/068/2009/SMPP/FUMCAD;Lucas Castelani;12/04/2024;15/04/2024;15/04/2024;false;0;;
Parecer de Encerramento;2024;81;TCV/056/2013/SMDHC/FUMCAD;Lucas Castelani;12/04/2024;15/04/2024;15/04/2024;false;0;;
Relatório de Inconsistências;2024;92;TCV/051/2014/SMDHC/FUMCAD;Leticia Lourenço;12/04/2024;15/04/2024;15/04/2024;false;0;;
Relatório de Devolução;2024;4;TCV/014/2013/SMDHC/FUMCAD;Reinaldo Alexandro;15/04/2024;16/04/2024;16/04/2024;false;0;;
Parecer de Encerramento;2024;82;TCV/075/2015/SMDHC/FUMCAD;Leticia Lourenço;15/04/2024;17/04/2024;17/04/2024;false;0;;
Parecer de Encerramento;2024;83;TCV/041/2013/SMDHC/FUMCAD;Lucas Castelani;15/04/2024;16/04/2024;16/04/2024;false;0;;
Comunicado de Parecer;2024;8;TFM/038/2020/SMDHC/CPPSR;Jefferson de Almeida;15/04/2024;17/04/2024;17/04/2024;false;0;;
Comunicado de Parecer;2024;9;TFM/052/2020/SMDHC/CPPSR;Jefferson de Almeida;15/04/2024;17/04/2024;17/04/2024;false;0;;
Comunicado de Parecer;2024;10;TFM/050/2020/SMDHC/CPPSR;Jefferson de Almeida;15/04/2024;17/04/2024;17/04/2024;false;0;;
Comunicado de Parecer;2024;11;TFM/072/2020/SMDHC/CPPSR;Jefferson de Almeida;16/04/2024;17/04/2024;17/04/2024;false;0;;
Parecer de Encerramento;2024;84;TCV/012/2013/SMDHC/FUMCAD;Lucas Castelani;16/04/2024;18/04/2024;18/04/2024;false;0;;
Relatório de Inconsistências;2024;93;TCV/055/2013/SMDHC/FUMCAD;Reinaldo Alexandro;16/04/2024;18/04/2024;18/04/2024;false;0;;
Relatório de Inconsistências;2024;94;TCV/149/2011/SMPP/FUMCAD;Leticia Lourenço;17/04/2024;18/04/2024;18/04/2024;false;0;;
Relatório de Inconsistências;2024;33;TFM/144/2022/SMDHC/CPPSR;Maira Mihara;17/04/2024;18/04/2024;18/04/2024;false;0;101851270;
Parecer de Encerramento;2024;85;TCV/014/2013/SMDHC/FUMCAD;Reinaldo Alexandro;18/04/2024;19/04/2024;19/04/2024;false;0;;
Relatório de Inconsistências;2024;95;TCV/138/2011/SMPP/FUMCAD;Carla Cintia;18/04/2024;19/04/2024;19/04/2024;false;0;;
Relatório de Inconsistências;2024;96;TCV/149/2011/SMPP/FUMCAD;Leticia Lourenço;18/04/2024;19/04/2024;22/04/2024;false;0;;Complementar I 12/06/24 Publicada e enviada 13/06/24 Reenvio e-mail em 18/07 - novo prazo 02/07/24 - Respondido em 23/07/2024
Parecer de Encerramento;2024;86;TCV/020/2014/SMDHC/FUMCAD;Reinaldo Alexandro;20/06/2024;25/06/2024;26/26/24;false;0;;
Relatório de Inconsistências;2024;97;TCV/021/2014/SMDHC/FUMCAD;Reinaldo Alexandro;19/04/2024;22/04/2024;22/04/2024;false;0;;
Comunicado de Parecer;2024;12;TFM/003/2017/SMDHC/DEDH;Jefferson de Almeida;19/04/2024;22/04/2024;22/04/2024;false;0;;
Parecer de Encerramento;2024;87;TCV/130/2012/SMPP/FUMCAD;Leticia Lourenço;19/04/2024;22/04/2024;22/04/2024;false;0;;
Relatório de Inconsistências;2024;34;TFM/119/2022/SMDHC/CPPSR;Thays Rocha;22/04/2024;29/04/2024;10/09/2024;false;0;102048227;
Parecer de Encerramento;2024;88;TCV/059/2015/SMDHC/FUMCAD;Lucas Castelani;22/04/2024;23/04/2024;23/04/2024;false;0;;
Relatório de Inconsistências;2024;35;TFM/088/2023/SMDHC/CPJ;Maira Mihara;23/04/2024;24/04/2024;24/04/2024;false;0;102070963;
Parecer de Encerramento;2024;89;TCV/174/2012/SMPP/FUMCAD;Lucas Castelani;22/04/2024;23/04/2024;23/04/2024;false;0;;(Pri) Liguei dia 10/09/2024 e reenviei email
Parecer de Encerramento;2024;90;TCV/096/2012/SMPP/FUMCAD;Reinaldo Alexandro;22/04/2024;22/04/2024;;false;0;;
Relatório de Inconsistências;2024;98;TCV/035/2017/SMDHC/FUMCAD;Leticia Lourenço;22/04/2024;23/04/2024;23/04/2024;false;0;;
Parecer de Encerramento;2024;91;TCV/066/2012/SMPP/FUMCAD;Reinaldo Alexandro;23/04/2024;24/04/2024;;false;0;;
Relatório de Inconsistências;2024;36;TFM/146/2022/SMDHC/CPIPTD;Thays Rocha;23/04/2024;29/04/2024;29/04/2024;false;0;102134418;
Parecer de Encerramento;2024;92;TCV/086/2015/SMDHC/FUMCAD;Lucas Castelani;23/04/2024;24/04/2024;24/04/2024;false;0;;
Parecer de Encerramento;2024;93;TCV/026/2016/SMDHC/FUMCAD;Carla Cintia;24/04/2024;24/04/2024;;false;0;;
Parecer de Encerramento;2024;94;TCV/040/2013/SMDHC/FUMCAD;Leticia Lourenço;23/04/2024;24/04/2024;24/04/2024;false;0;;
Parecer de Encerramento;2024;95;TCV/153/2009/SMPP/FUMCAD;Reinaldo Alexandro;23/04/2024;24/04/2024;;false;0;;
Parecer de Encerramento;2024;96;TCV/142/2010/SMPP/FUMCAD;Reinaldo Alexandro;23/04/2024;24/04/2024;;false;0;;
Relatório de Inconsistências;2024;99;TCV/107/2016/SMDHC/FUMCAD;Carla Cintia;24/04/2024;25/04/2024;25/04/2024;false;0;;
Relatório de Inconsistências;2024;100;TCV/076/2011/SMPP/FUMCAD;Reinaldo Alexandro;24/04/2024;25/04/2024;25/04/2024;false;0;;
Parecer de Encerramento;2024;97;TCV/079/2009/SMPP/FUMCAD;Lucas Castelani;24/04/2024;25/04/2024;25/04/2024;false;0;;
Parecer de Encerramento;2024;98;TCV/041/2011/SMPP/FUMCAD;Leticia Lourenço;24/04/2024;25/04/2024;25/04/2024;false;0;;
Relatório de Inconsistências;2024;101;TCV/091/2014/SMDHC/FUMCAD;Reinaldo Alexandro;24/04/2024;25/04/2024;25/04/2024;false;0;;
Parecer de Encerramento;2024;99;TCV/121/2009/SMPP/FUMCAD;Lucas Castelani;25/04/2024;29/04/2024;29/04/2024;false;0;;
Parecer de Encerramento;2024;100;TCV/076/2012/SMPP/FUMCAD;Leticia Lourenço;25/04/2024;29/04/2024;29/04/2024;false;0;;
Relatório de Inconsistências;2024;102;TCV/173/2012/SMPP/FUMCAD;Reinaldo Alexandro;26/04/2024;29/04/2024;29/04/2024;false;0;;
Parecer de Encerramento;2024;101;TCV/035/2010/SMPP/FUMCAD;Lucas Castelani;26/04/2024;29/04/2024;29/04/2024;false;0;;
Parecer de Encerramento;2024;102;TCV/061/2011/SMPP/FUMCAD;Leticia Lourenço;26/04/2024;29/04/2024;29/04/2024;false;0;;
Parecer de Encerramento;2024;103;TCV/120/2009/SMPP/FUMCAD;Leticia Lourenço;26/04/2024;29/04/2024;29/04/2024;false;0;;
Parecer de Encerramento;2024;104;TCV/180/2010/SMPP/FUMCAD;Lucas Castelani;26/04/2024;29/04/2024;29/04/2024;false;0;;
Relatório de Inconsistências;2024;103;TCV/112/2012/SMPP/FUMCAD;Reinaldo Alexandro;26/04/2024;29/04/2024;29/04/2024;false;0;;
Relatório de Inconsistências;2024;104;TCV/116/2012/SMPP/FUMCAD;Reinaldo Alexandro;26/04/2024;29/04/2024;29/04/2024;false;0;;
Relatório de Inconsistências;2024;105;TCV/166/2009/SMPP/FUMCAD;Lucas Castelani;29/04/2024;30/04/2024;30/04/2024;true;30;;
Relatório de Inconsistências;2024;106;TCV/140/2015/SMDHC/FUMCAD;Leticia Lourenço;29/04/2024;30/04/2024;30/04/2024;false;0;;
Relatório de Inconsistências;2024;37;TCL/003/2020/SMDHC/CPDDH;Jefferson de Almeida;01/08/2024;02/08/2024;02/08/2024;true;15;102538688;
Relatório de Inconsistências;2024;38;TFM/117/2022/SMDHC/CPIPTD;Thays Rocha;29/04/2024;06/05/2024;28/08/2024;true;16;102561113;
Parecer de Encerramento;2024;105;TCV/107/2016/SMDHC/FUMCAD;Carla Cintia;30/04/2024;03/05/2024;03/05/2024;false;0;;
Relatório de Inconsistências;2024;39;TFM/084/2022/SMDHC/CPIPTD;Maira Mihara;30/04/2024;17/05/2024;17/05/2024;false;0;102600622;(Ingrid)25/09/2024 telefone e só chama  
Parecer de Encerramento;2024;106;TCV/057/2008/SMPP/FUMCAD;Carla Cintia;30/04/2024;03/05/2024;03/05/2024;false;0;;(Ingrid)Consegui contato e reenviei e-mail/28/08/2024
Parecer de Encerramento;2024;107;TCV/084/2009/SMPP/FUMCAD;Carla Cintia;30/04/2024;03/05/2024;03/05/2024;false;0;;
Parecer de Encerramento;2024;108;TCV/142/2011/SMPP/FUMCAD;Leticia Lourenço;30/04/2024;03/05/2024;03/05/2024;false;0;;Encaminhamento para Pessoa Gestora de solicitação para anuência de execução financeira - 104585591
Parecer de Encerramento;2024;109;TCV/091/2015/SMDHC/FUMCAD;Lucas Castelani;30/04/2024;03/05/2024;03/05/2024;false;0;;
Relatório de Inconsistências;2024;107;TCV/016/2017/SMDHC/FUMCAD;Reinaldo Alexandro;30/04/2024;03/05/2024;03/05/2024;false;0;;
Parecer de Encerramento;2024;110;TCV/014/2013/SMDHC/FUMCAD;Reinaldo Alexandro;02/05/2024;03/05/2024;03/05/2024;false;0;;
Parecer de Encerramento;2024;111;TCV/015/2017/SMDHC/FUMCAD;Reinaldo Alexandro;02/05/2024;06/05/2024;06/05/2024;false;0;;
Notificação de Devolução;2024;1;TFM/031/2021/SMDHC/FUMCAD;Jefferson de Almeida;30/04/2024;02/05/2024;02/05/2024;false;0;;
Relatório de Inconsistências;2024;108;TCV/159/2012/SMPP/FUMCAD;Leticia Lourenço;02/05/2024;07/05/2024;07/05/2024;false;0;;
Relatório de Inconsistências;2024;109;TCV/101/2015/SMDHC/FUMCAD;Reinaldo Alexandro;02/05/2024;06/05/2024;06/05/2024;false;0;;
Parecer de Encerramento;2024;112;TCV/037/2013/SMDHC/FUMCAD;Leticia Lourenço;03/05/2024;09/05/2024;09/05/2024;false;0;;
Parecer de Encerramento;2024;113;TCV/017/2016/SMDHC/FUMCAD;Lucas Castelani;06/05/2024;09/05/2024;09/05/2024;false;0;;
Parecer de Encerramento;2024;114;TCV/165/2009/SMPP/FUMCAD;Lucas Castelani;06/05/2024;09/05/2024;09/05/2024;false;0;;
Relatório de Inconsistências;2024;110;TCV/022/2016/SMDHC/FUMCAD;Lucas Castelani;06/05/2024;09/05/2024;09/05/2024;false;0;;
Parecer de Encerramento;2024;115;TCV/039/2013/SMDHC/FUMCAD;Leticia Lourenço;07/05/2024;09/05/2024;09/05/2024;false;0;;
Parecer de Encerramento;2024;116;TCV/212/2011/SMPP/FUMCAD;Lucas Castelani;08/05/2024;09/05/2024;09/05/2024;false;0;;
Relatório de Inconsistências;2024;111;TCV/149/2015/SMDHC/FUMCAD;Carla Cintia;07/05/2024;09/05/2024;09/05/2024;false;0;;
Relatório de Inconsistências;2024;112;TCV/040/2013/SMDHC/FUMCAD;Leticia Lourenço;08/05/2024;10/05/2024;10/05/2024;false;0;;
Relatório de Inconsistências;2024;113;TCV/046/2017/SMDHC/FUMCAD;Reinaldo Alexandro;08/05/2024;10/05/2024;13/05/2024;false;0;;
Parecer de Encerramento;2024;117;TCV/071/2013/SMDHC/FUMCAD;Reinaldo Alexandro;09/05/2024;17/05/2024;20/05/2024;false;0;;
Relatório de Inconsistências;2024;114;TCV/041/2011/SMPP/FUMCAD;Leticia Lourenço;09/05/2024;17/05/2024;17/05/2024;false;0;;
Parecer de Encerramento;2024;118;TCV/122/2009/SMPP/FUMCAD;Carla Cintia;23/02/2024;26/02/2024;26/02/2024;false;0;;
Parecer de Encerramento;2024;119;TCV/061/2016/SMDHC/FUMCAD;Reinaldo Alexandro;10/05/2024;17/05/2024;20/05/2024;false;0;;
Relatório de Devolução;2024;5;TCV/102/2015/SMDHC/FUMCAD;Reinaldo Alexandro;13/05/2024;17/05/2024;20/05/2024;false;0;;
Relatório de Devolução;2024;6;TCV/147/2015/SMDHC/FUMCAD;Reinaldo Alexandro;13/05/2024;17/05/2024;20/05/2024;false;0;;
Relatório de Inconsistências;2024;115;TCV/002/2006/SEPP/CADS/CPLGBTI;Jefferson de Almeida;;;;false;0;;
Relatório de Devolução;2024;7;TCV/102/2016/SMDHC/FUMCAD;Reinaldo Alexandro;13/05/2024;17/05/2024;20/05/2024;false;0;;
Parecer de Encerramento;2024;120;TCV/159/2012/SMPP/FUMCAD;Leticia Lourenço;14/05/2024;17/05/2024;17/05/2024;false;0;;
Relatório de Devolução;2024;8;TCV/065/2013/SMDHC/FUMCAD;Reinaldo Alexandro;14/05/2024;17/05/2024;20/05/2024;false;0;;
Parecer de Encerramento;2024;121;TCV/117/2010/SMPP/FUMCAD;Lucas Castelani;14/05/2024;17/05/2024;17/05/2024;false;0;;
Relatório de Devolução;2024;9;TCV/089/2012/SMPP/FUMCAD;Reinaldo Alexandro;14/05/2024;17/05/2024;20/05/2024;false;0;;
Relatório de Inconsistências;2024;116;TCV/081/2013/SMDHC/FUMCAD;Lucas Castelani;14/05/2024;17/05/2024;17/05/2024;false;0;;
Parecer de Encerramento;2024;122;TCV/081/2009/SMPP/FUMCAD;Leticia Lourenço;15/05/2024;17/05/2024;17/05/2024;false;0;;
Parecer de Encerramento;2024;123;TCV/131/2009/SMPP/FUMCAD;Leticia Lourenço;16/05/2024;17/05/2024;17/05/2024;false;0;;
Relatório de Inconsistências;2024;117;TCV/203/2011/SMPP/FUMCAD;Reinaldo Alexandro;20/05/2024;21/05/2024;21/05/2024;false;0;;
Relatório de Devolução;2024;10;TCV/095/2013/SMDHC/FUMCAD;Reinaldo Alexandro;21/05/2024;22/05/2024;22/05/2024;false;0;;
Relatório de Inconsistências;2024;118;TCV/051/2012/SMPP/FUMCAD;Carla Cintia;22/05/2024;24/05/2024;24/05/2024;false;0;;
Relatório de Inconsistências;2024;119;TCV/076/2016/SMDHC/FUMCAD;Leticia Lourenço;21/05/2024;22/05/2024;22/05/2024;false;0;;
Parecer de Encerramento;2024;124;TCV/131/2016/SMDHC/FUMCAD;Carla Cintia;21/05/2024;22/05/2024;;false;0;;
Parecer de Encerramento;2024;125;TCV/106/2011/SMPP/FUMCAD;Leticia Lourenço;22/05/2024;24/05/2024;24/05/2024;false;0;;
Parecer de Encerramento;2024;126;TCV/155/2012/SMPP/FUMCAD;Reinaldo Alexandro;22/05/2024;24/05/2024;24/05/2024;false;0;;
Relatório de Inconsistências;2024;40;TFM/067/2019/SMDHC/CPPSR;Jefferson de Almeida;22/05/2024;01/07/2024;01/07/2024;false;0;104120668;
Parecer de Encerramento;2024;127;TCV/130/2012/SMPP/FUMCAD;Reinaldo Alexandro;24/05/2024;29/05/2024;;false;0;;
Relatório de Inconsistências;2024;120;TCV/010/2009/SMPP/FUMCAD;Carla Cintia;27/05/2024;29/05/2024;29/05/2024;false;0;;
Relatório de Inconsistências;2024;121;TCV/154/2011/SMPP/FUMCAD;Reinaldo Alexandro;27/05/2024;29/05/2024;29/05/2024;false;0;;(Pri)Impossível completar chamada
Comunicado de Parecer;2024;13;TFM/080/2021/SMDHC/CPPSR;Jefferson de Almeida;27/05/2024;28/05/2024;28/05/2024;false;0;;
Parecer de Encerramento;2024;128;TCV/031/2016/SMDHC/FUMCAD;Leticia Lourenço;27/05/2024;29/05/2024;29/05/2024;false;0;;
Relatório de Devolução;2024;11;TCV/076/2011/SMPP/FUMCAD;Reinaldo Alexandro;28/05/2024;29/05/2024;29/05/2024;false;0;;
Relatório de Inconsistências;2024;122;TCV/155/2011/SMPP/FUMCAD;Reinaldo Alexandro;28/05/2024;03/06/2024;03/06/2024;false;0;;
Parecer de Encerramento;2024;129;TCV/006/2014/SMDHC/FUMCAD;Carla Cintia;29/05/2024;03/06/2024;;false;0;;
Parecer de Encerramento;2024;130;TCV/018/2013/SMDHC/FUMCAD;Carla Cintia;29/05/2024;03/06/2024;;false;0;;
Parecer de Encerramento;2024;131;TCV/097/2015/SMDHC/FUMCAD;Carla Cintia;29/05/2024;03/06/2024;;false;0;;
Parecer de Encerramento;2024;132;TCV/050/2010/SMPP/FUMCAD;Leticia Lourenço;29/05/2024;06/06/2024;06/06/2024;false;0;;
Parecer de Encerramento;2024;133;TCV/007/2013/SMDHC/FUMCAD;Carla Cintia;29/05/2024;03/06/2024;;false;0;;
Comunicado de Parecer;2024;14;TFM/073/2021/SMDHC/CPPSR;Jefferson de Almeida;03/06/2024;05/06/2024;05/06/2024;false;0;;
Comunicado de Parecer;2024;15;TFM/055/2019/SMDHC/CPPSR;Jefferson de Almeida;03/06/2024;05/06/2024;05/06/2024;false;0;;
Parecer de Encerramento;2024;134;TCV/026/2009/SMPP/FUMCAD;Lucas Castelani;03/06/2024;05/06/2024;05/06/2024;false;0;;
Comunicado de Parecer;2024;16;TCV/163/2009/CADS/CPLGBTI;Jefferson de Almeida;04/06/2024;;;false;0;;
Relatório de Inconsistências;2024;123;TCV/065/2011/SMPP/FUMCAD;Reinaldo Alexandro;04/06/2024;06/06/2024;06/06/2024;false;0;;
Parecer de Encerramento;2024;135;TCV/001/2017/SMDHC/FUMCAD;Carla Cintia;04/06/2024;05/06/2024;;false;0;;
Relatório de Inconsistências;2024;124;TCV/184/2010/SMPP/FUMCAD;Reinaldo Alexandro;04/06/2024;06/06/2024;06/06/2024;false;0;;
Relatório de Inconsistências;2024;125;TCV/219/2011/SMPP/FUMCAD;Carla Cintia;06/06/2024;13/06/2024;13/06/2024;true;142;;
Relatório de Inconsistências;2024;126;TCV/070/2016/SMDHC/FUMCAD;Lucas Castelani;06/06/2024;13/06/2024;13/06/2024;false;0;;
Relatório de Inconsistências;2024;127;TCV/135/2011/SMPP/FUMCAD;Lucas Castelani;07/06/2024;13/06/2024;13/06/2024;false;0;;
Parecer de Encerramento;2024;136;TCV/030/2015/SMDHC/FUMCAD;Leticia Lourenço;07/06/2024;13/06/2024;13/06/2024;false;0;;
Relatório de Devolução;2024;12;TCV/237/2011/SMPP/FUMCAD;Leticia Lourenço;07/06/2024;13/06/2024;13/06/2024;false;0;;
Relatório de Inconsistências;2024;128;TCV/129/2015/SMDHC/FUMCAD;Reinaldo Alexandro;07/06/2015;13/06/2024;13/06/2024;false;0;;
Relatório de Devolução;2024;13;TCV/129/2010/SMPP/FUMCAD;Leticia Lourenço;10/06/2024;13/06/2024;13/06/2024;false;0;;
Parecer de Encerramento;2024;137;TCV/101/2015/SMDHC/FUMCAD;Reinaldo Alexandro;10/06/2024;13/06/2024;13/06/2024;false;0;;
Relatório de Inconsistências;2024;41;TFM/081/2023/SMDHC/FUMCAD;Thays Rocha;11/06/2024;14/06/2024;14/06/2024;false;0;104878921;
Parecer de Encerramento;2024;138;TCV/106/2009/SMPP/FUMCAD;Leticia Lourenço;11/06/2024;13/06/2024;13/06/2024;false;0;;
Relatório de Inconsistências;2024;129;TCV/135/2007/SEPP/FUMCAD;Lucas Castelani;12/06/2024;13/06/2024;10/01/2025;false;0;;
Comunicado de Parecer;2024;17;TFM/078/2020/SMDHC/CPPSR;Jefferson de Almeida;13/06/2024;14/06/2024;14/06/2024;false;0;;Envio de Relatório de Inconsistências Complementar em 09/10/2024 - Resposta entregue em 16/10/2024
Parecer de Encerramento;2024;139;TCV/203/2011/SMPP/FUMCAD;Leticia Lourenço;13/06/2024;14/06/2024;14/06/2024;false;0;;
Relatório de Inconsistências;2024;130;TCV/052/2009/SMPP/FUMCAD;Lucas Castelani;13/06/2024;14/06/2024;14/06/2024;false;0;;
Parecer de Encerramento;2024;140;TCV/014/2016/SMDHC/FUMCAD;Leticia Lourenço;14/06/2024;20/06/2024;20/06/2024;false;0;;
Parecer de Encerramento;2024;141;TCV/221/2011/SMPP/FUMCAD;Lucas Castelani;14/06/2024;20/06/2024;20/06/2024;false;0;;
Parecer de Encerramento;2024;142;TCV/108/2012/SMPP/FUMCAD;Leticia Lourenço;17/06/2024;20/06/2024;20/06/2024;false;0;;
Relatório de Inconsistências;2024;42;TFM/065/2023/SMDHC/CPJ;Thays Rocha;17/06/2024;;05/07/2024;true;5;105328935;
Parecer de Encerramento;2024;143;TCV/046/2017/SMDHC/FUMCAD;Reinaldo Alexandro;18/06/2024;20/06/2024;20/06/2024;false;0;;
Parecer de Encerramento;2024;144;TCV/032/2015/SMDHC/FUMCAD;Reinaldo Alexandro;19/06/2024;20/06/2024;20/06/2024;false;0;;
Parecer de Encerramento;2024;145;TCV/079/2011/SMPP/FUMCAD;Leticia Lourenço;19/06/2024;20/06/2024;20/06/2024;false;0;;
Relatório de Inconsistências;2024;131;TCV/006/2016/SMDHC/FUMCAD;Lucas Castelani;20/06/2024;25/06/2024;25/06/2024;false;0;;
Relatório de Inconsistências;2024;132;TCV/104/2013/SMDHC/FUMCAD;Carla Cintia;20/06/2024;25/06/2024;25/06/2024;false;0;;
Relatório de Inconsistências;2024;133;TCV/104/2013/SMDHC/FUMCAD;Carla Cintia;20/06/2024;25/06/2024;25/06/2024;false;0;;
Parecer de Encerramento;2024;146;TCV/021/2014/SMDHC/FUMCAD;Reinaldo Alexandro;20/06/2024;25/06/2024;26/06/2024;false;0;;
Parecer de Encerramento;2024;147;TCV/009/2011/SMPP/FUMCAD;Leticia Lourenço;21/06/2024;25/06/2024;25/06/2024;false;0;;
Parecer de Encerramento;2024;148;TCV/051/2011/SMPP/FUMCAD;Lucas Castelani;21/06/2024;25/06/2024;25/06/2024;false;0;;
Parecer de Encerramento;2024;149;TCV/133/2010/SMPP/FUMCAD;Lucas Castelani;24/06/2024;25/06/2024;25/06/2024;false;0;;
Parecer de Encerramento;2024;150;TCV/129/2010/SMPP/FUMCAD;Leticia Lourenço;24/06/2024;26/06/2024;26/06/2024;false;0;;
Relatório de Inconsistências;2024;134;TCV/185/2010/SMPP/FUMCAD;Reinaldo Alexandro;24/06/2024;26/06/2024;26/06/2024;false;0;;
Parecer de Encerramento;2024;151;TCV/107/2012/SMPP/FUMCAD;Carla Cintia;24/06/2024;26/06/2024;;false;0;;
Parecer de Encerramento;2024;152;TCV/087/2014/SMDHC/FUMCAD;Lucas Castelani;25/06/2024;26/06/2024;26/06/2024;false;0;;
Parecer de Encerramento;2024;153;TCV/237/2011/SMPP/FUMCAD;Leticia Lourenço;25/06/2024;26/06/2024;26/06/2024;false;0;;
Parecer de Encerramento;2024;154;TCV/156/2012/SMPP/FUMCAD;Lucas Castelani;26/06/2024;10/07/2024;10/07/2024;false;0;;
Relatório de Inconsistências;2024;43;TFM/021/2022/SMDHC/FUMCAD;Maira Mihara;05/07/2024;11/07/2024;11/07/2024;false;0;105850511;
Parecer de Encerramento;2024;155;TCV/014/2014/SMDHC/FUMCAD;Carla Cintia;26/06/2024;10/07/2024;10/07/2024;false;0;;
